10459,,,814,,,,HEWITT,,,,,PL,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,421-A (1-15),,,,2696,,,,3,,

10459,,,864,,,,HEWITT,,,,,PL,,,,886,,,,WESTCHESTER,,,,,AVE,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2696,,,,7501,,

10459,,,914,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2746,,,,1,,

10459,,,922,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2746,,,,7,,

10459,,,932,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2746,,,,15,,

10459,,,936,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2746,,,,15,,

10459,,,937 TO 949,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2742,,,,7501,,

10459,,,940,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2746,,,,15,,

10459,,,951 TO 969,,,,HOE,,,,,AVE,,,,962,,,,ALDUS,,,,,ST,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2742,,,,7501,,

10459,,,1000,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2749,,,,1,,

10459,,,1010,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2749,,,,5,,

10459,,,1014,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2749,,,,5,,

10459,,,1018,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,J-51,,,,2749,,,,10,,

10459,,,1022,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2749,,,,11,,

10459,,,1046,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2749,,,,20,,

10459,,,1047,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2743,,,,34,,

10459,,,1049,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,,,2743,,,,33,,

10459,,,1050,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2749,,,,22,,

10459,,,1057,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2743,,,,30,,

10459,,,1105,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,ROOMINGHOUSE,,,,,,,,,2744,,,,40,,

10459,,,1107,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2744,,,,39,,

10459,,,1111,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2744,,,,37,,

10459,,,1117,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,421-A (16),,,,2744,,,,34,,

10459,,,1135,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2745,,,,46,,

10459,,,1151,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,,2745,,,,40,,

10459,,,1160,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,2752,,,,17,,

10459,,,1163,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,2745,,,,36,,

10459,,,1169,,,,HOE,,,,,AVE,,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,421-A (16),,,,2745,,,,33,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page64of 130,,,
,,,,,,,,,,,,,,,,,,,,,,,,ListofBronxBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,,STREET1,,,,,,,STSUFX1,,,,BLDGNO2,,,STREET2,,,STSUFX2,,COUNTY,,,CITY,,,,,STATUS1,,,STATUS2,,,,,STATUS3,,,,,BLOCK,,,,LOT,,

10459,,,1213,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,,,2979,,,,34,,

10459,,,1216,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,,2986,,,,10,,

10459,,,1218,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,,2986,,,,11,,

10459,,,1281,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,,,2980,,,,56,,

10459,,,1288,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,,2987,,,,8,,

10459,,,1290,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2987,,,,10,,

10459,,,1291,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2980,,,,50,,

10459,,,1297,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2980,,,,48,,

10459,,,1300,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2987,,,,15,,

10459,,,1301,,,,,HOE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2980,,,,46,,

10459,,,835,,,,,HOME,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2681,,,,30,,

10459,,,903,,,,,HOME,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,ROOMINGHOUSE,,,,,,,,,,2974,,,,23,,

10459,,,936,,,,,HOME,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,,2728,,,,19,,

10459,,,1001,,,,,HOME,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2993,,,,29,,

10459,,,1014,,,,,HOME,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2753,,,,24,,

10459,,,1017 TO 1019,,,,,HOME,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,ARTICLES 14 & 15,,,,,,,,,,2993,,,,31,,

10459,,,1084 TO 1086,,,,,HOME,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2758,,,,29,,

10459,,,873,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,,2709,,,,129,,

10459,,,875,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,,2709,,,,29,,

10459,,,936,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2703,,,,7,,

10459,,,938,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2703,,,,14,,

10459,,,941 TO 945,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,,,,2697,,,,45,,

10459,,,952,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,,2703,,,,30,,

10459,,,956,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,,2703,,,,32,,

10459,,,985,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,,2699,,,,52,,

10459,,,993,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2699,,,,48,,

10459,,,994 TO 996,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,,2704,,,,12,,

10459,,,1036,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,,2705,,,,7,,

10459,,,1039,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,,2700,,,,62,,

10459,,,1061,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,,2700,,,,53,,

10459,,,1115,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2692,,,,68,,

10459,,,1118,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2706,,,,1,,

10459,,,1150,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2706,,,,46,,

10459,,,1330,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,421-G,,,,,2976,,,,7,,

10459,,,1157A,,,,,INTERVALE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2692,,,,48,,

10459,,,845,,,,,JENNINGS,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,,2965,,,,102,,

10459,,,850,,,,,JENNINGS,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,,2965,,,,100,,

10459,,,870 TO 892,,,,,JENNINGS,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2976,,,,60,,

10459,,,912,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2711,,,,5,,

10459,,,916,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,ARTICLES 14 & 15,,,,,2711,,,,6,,

10459,,,920,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,ARTICLES 14 & 15,,,,,2711,,,,7,,

10459,,,923,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2703,,,,20,,

10459,,,924,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,ARTICLES 14 & 15,,,,,2711,,,,8,,

10459,,,928,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,ARTICLES 14 & 15,,,,,2711,,,,10,,

10459,,,935,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,ARTICLES 14 & 15,,,,,2703,,,,18,,

10459,,,957,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,J-51,,,,,421-A (1-15),,,,,2703,,,,50,,

10459,,,960,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,,,2713,,,,8,,

10459,,,997,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2704,,,,37,,

10459,,,1047,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2705,,,,51,,

10459,,,1049,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2705,,,,50,,

10459,,,1086,,,,,KELLY,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2716,,,,31,,

10459,,,1137,,,,,LONGFELLOW,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2754,,,,49,,

10459,,,1139,,,,,LONGFELLOW,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,,2754,,,,48,,

10459,,,1142,,,,,LONGFELLOW,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2758,,,,8,,

10459,,,1145,,,,,LONGFELLOW,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,2754,,,,44,,

10459,,,1157,,,,,LONGFELLOW,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,,,2754,,,,139,,

10459,,,1159,,,,,LONGFELLOW,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,,,,,,,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page65of 130,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ListofBronxBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,,STREET1,,,,,,,STSUFX1,,,,BLDGNO2,,,,STREET2,,,,STSUFX2,,,COUNTY,,,CITY,,,,,STATUS1,,,STATUS2,,,,,STATUS3,,,,BLOCK,,,,LOT,,

10459,,,1163,,,,,LONGFELLOW,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2754,,,,136,,

10459,,,1417,,,,,LONGFELLOW,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,2999,,,,42,,

10459,,,850,,,,,LONGWOOD,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2688,,,,48,,

10459,,,870,,,,,LONGWOOD,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,ARTICLE 11,,,,,,,,,2688,,,,53,,

10459,,,874,,,,,LONGWOOD,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2688,,,,54,,

10459,,,911,,,,,LONGWOOD,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2696,,,,1,,

10459,,,998,,,,,LONGWOOD,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2707,,,,63,,

10459,,,1023,,,,,LONGWOOD,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2721,,,,41,,

10459,,,1323,,,,,LOUIS NINE,,,,,,,BLVD,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2976,,,,20,,

10459,,,1334 TO 1364,,,,,LOUIS NINE,,,,,,,BLVD,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2976,,,,60,,

10459,,,1344,,,,,LYMAN,,,,,,,PL,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2970,,,,40,,

10459,,,1346,,,,,LYMAN,,,,,,,PL,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2970,,,,43,,

10459,,,1359,,,,,LYMAN,,,,,,,PL,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2970,,,,34,,

10459,,,1360,,,,,LYMAN,,,,,,,PL,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2970,,,,47,,

10459,,,1365,,,,,LYMAN,,,,,,,PL,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2970,,,,31,,

10459,,,1366,,,,,LYMAN,,,,,,,PL,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2970,,,,49,,

10459,,,890,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,421-G,,,,2690,,,,7502,,

10459,,,910 TO 912,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2690,,,,22,,

10459,,,915,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,J-51,,,,2677,,,,74,,

10459,,,958,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,ARTICLE 11,,,,,,,,,2690,,,,107,,

10459,,,960 TO 964,,,,,PROSPECT,,,,,,,AVE,,,,961,,,,REV JAMES A POLITE,,,,AVE,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2690,,,,109,,

10459,,,963,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,2678,,,,63,,

10459,,,970,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2690,,,,114,,

10459,,,982,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2690,,,,126,,

10459,,,1091,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2680,,,,79,,

10459,,,1095,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2680,,,,77,,

10459,,,1224,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2693,,,,7502,,

10459,,,1226,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2693,,,,20,,

10459,,,1317,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,2681,,,,26,,

10459,,,1339 TO 1341,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2968,,,,8,,

10459,,,1343,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2968,,,,12,,

10459,,,1347,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2968,,,,14,,

10459,,,1351,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2968,,,,17,,

10459,,,1380,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2971,,,,10,,

10459,,,1382,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2971,,,,12,,

10459,,,1384,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2971,,,,14,,

10459,,,1386,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2971,,,,16,,

10459,,,1388,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2971,,,,18,,

10459,,,1390,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2971,,,,19,,

10459,,,1409,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2962,,,,44,,

10459,,,1410,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2963,,,,5,,

10459,,,1412,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2963,,,,6,,

10459,,,1413,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2962,,,,42,,

10459,,,1414,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2963,,,,7,,

10459,,,1416,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2963,,,,8,,

10459,,,1418,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2963,,,,9,,

10459,,,1419 TO 1421,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2962,,,,38,,

10459,,,1420,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2963,,,,10,,

10459,,,1429,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2962,,,,30,,

10459,,,1319A,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,2681,,,,24,,

10459,,,1319B,,,,,PROSPECT,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,2681,,,,23,,

10459,,,924,,,,,REV JAMES A POLITE,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,2698,,,,80,,

10459,,,973,,,,,REV JAMES A POLITE,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2690,,,,147,,

10459,,,1022,,,,,REV JAMES A POLITE,,,,,,,AVE,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2691,,,,122,,

